concept_id,concept_code,privacy_rule,vocabulary_id,date_added
45571295,Y92.147,location,icd10cm,2024-03-08
45571297,Y92.168,location,icd10cm,2024-03-08
45571298,Y92.198,location,icd10cm,2024-03-08
45571303,Y92.415,location,icd10cm,2024-03-08
45572915,O9A.412,assault/homicide,icd10cm,2024-03-08
45572916,O9A.42,assault/homicide,icd10cm,2024-03-08
45572917,O9A.513,assault/homicide,icd10cm,2024-03-08
45575515,T74.91XS,assault/homicide,icd10cm,2024-03-08
45576103,Y92.027,location,icd10cm,2024-03-08
45576108,Y92.169,location,icd10cm,2024-03-08
45576109,Y92.194,location,icd10cm,2024-03-08
45576112,Y92.816,motor vehicle accident,icd10cm,2024-03-08
45576174,Z69.11,assault/homicide,icd10cm,2024-03-08
45580372,T76.11XD,assault/homicide,icd10cm,2024-03-08
45580772,W05.2XXA,motor vehicle accident,icd10cm,2024-03-08
45580983,Y92.042,location,icd10cm,2024-03-08
45580987,Y92.213,location,icd10cm,2024-03-08
45580992,Y92.815,motor vehicle accident,icd10cm,2024-03-08
45582603,O9A.311,assault/homicide,icd10cm,2024-03-08
45585193,T74.02XS,assault/homicide,icd10cm,2024-03-08
45585194,T74.12XD,assault/homicide,icd10cm,2024-03-08
45585195,T74.22XD,assault/homicide,icd10cm,2024-03-08
45585196,T74.31XS,assault/homicide,icd10cm,2024-03-08
45585204,T76.02XS,assault/homicide,icd10cm,2024-03-08
45585205,T76.11XA,assault/homicide,icd10cm,2024-03-08
45585767,Y92.000,location,icd10cm,2024-03-08
45585768,Y92.020,location,icd10cm,2024-03-08
45585769,Y92.022,location,icd10cm,2024-03-08
45585771,Y92.099,location,icd10cm,2024-03-08
45585772,Y92.10,location,icd10cm,2024-03-08
45585775,Y92.191,location,icd10cm,2024-03-08
45585776,Y92.412,location,icd10cm,2024-03-08
45585780,Y92.811,motor vehicle accident,icd10cm,2024-03-08
45585847,Z62.811,assault/homicide,icd10cm,2024-03-08
45585880,Z91.419,assault/homicide,icd10cm,2024-03-08
45587403,O9A.32,assault/homicide,icd10cm,2024-03-08
45587405,O9A.52,assault/homicide,icd10cm,2024-03-08
45590670,Y92.007,location,icd10cm,2024-03-08
45590672,Y92.030,location,icd10cm,2024-03-08
45590673,Y92.095,location,icd10cm,2024-03-08
45590674,Y92.214,location,icd10cm,2024-03-08
45590675,Y92.218,location,icd10cm,2024-03-08
45590695,Z04.72,assault/homicide,icd10cm,2024-03-08
45590746,Z62.819,assault/homicide,icd10cm,2024-03-08
45590752,Z69.021,assault/homicide,icd10cm,2024-03-08
45590772,Z91.411,assault/homicide,icd10cm,2024-03-08
45592318,O9A.313,assault/homicide,icd10cm,2024-03-08
45592319,O9A.411,assault/homicide,icd10cm,2024-03-08
45592320,O9A.413,assault/homicide,icd10cm,2024-03-08
45594865,T74.91XA,assault/homicide,icd10cm,2024-03-08
45594871,T76.91XS,assault/homicide,icd10cm,2024-03-08
45595452,Y92.010,location,icd10cm,2024-03-08
45595453,Y92.018,location,icd10cm,2024-03-08
45595455,Y92.046,location,icd10cm,2024-03-08
45595456,Y92.124,location,icd10cm,2024-03-08
45595461,Y92.480,location,icd10cm,2024-03-08
45595466,Y92.818,motor vehicle accident,icd10cm,2024-03-08
45599709,T74.12XS,assault/homicide,icd10cm,2024-03-08
45599710,T74.21XA,assault/homicide,icd10cm,2024-03-08
45599711,T74.31XA,assault/homicide,icd10cm,2024-03-08
45599712,T74.92XS,assault/homicide,icd10cm,2024-03-08
45600285,Y92.038,location,icd10cm,2024-03-08
45600288,Y92.211,location,icd10cm,2024-03-08
45600290,Y92.488,location,icd10cm,2024-03-08
45600334,Z56.82,military_operations,icd10cm,2024-03-08
45600351,Z69.81,assault/homicide,icd10cm,2024-03-08
45604502,T74.32XS,assault/homicide,icd10cm,2024-03-08
45604503,T74.4XXA,assault/homicide,icd10cm,2024-03-08
45604504,T74.92XA,assault/homicide,icd10cm,2024-03-08
45604507,T76.01XD,assault/homicide,icd10cm,2024-03-08
45604508,T76.21XD,assault/homicide,icd10cm,2024-03-08
45604509,T76.21XS,assault/homicide,icd10cm,2024-03-08
45605068,Y92.014,location,icd10cm,2024-03-08
45605069,Y92.019,location,icd10cm,2024-03-08
45605070,Y92.090,location,icd10cm,2024-03-08
45605071,Y92.092,location,icd10cm,2024-03-08
45605072,Y92.094,location,icd10cm,2024-03-08
45605074,Y92.125,location,icd10cm,2024-03-08
45605076,Y92.138,location,icd10cm,2024-03-08
45605076,Y92.138,military_operations,icd10cm,2024-03-08
45605077,Y92.148,location,icd10cm,2024-03-08
45605078,Y92.219,location,icd10cm,2024-03-08
45605082,Y92.812,motor vehicle accident,icd10cm,2024-03-08
45605172,Z91.410,assault/homicide,icd10cm,2024-03-08
45606682,O9A.312,assault/homicide,icd10cm,2024-03-08
45609287,T74.22XS,assault/homicide,icd10cm,2024-03-08
45609288,T74.91XD,assault/homicide,icd10cm,2024-03-08
45609291,T76.01XA,assault/homicide,icd10cm,2024-03-08
45609292,T76.21XA,assault/homicide,icd10cm,2024-03-08
45609676,W05.2XXD,motor vehicle accident,icd10cm,2024-03-08
45609763,W94.11XA,location,icd10cm,2024-03-08
45609888,Y92.023,location,icd10cm,2024-03-08
45609890,Y92.029,location,icd10cm,2024-03-08
45609892,Y92.143,location,icd10cm,2024-03-08
45609957,Z62.812,assault/homicide,icd10cm,2024-03-08
45757135,10756261000119102,assault/homicide,snomed,2024-03-08
45757136,10756301000119105,assault/homicide,snomed,2024-03-08
45757170,10760941000119102,assault/homicide,snomed,2024-03-08
45757171,10760981000119107,assault/homicide,snomed,2024-03-08
45757172,10761021000119102,assault/homicide,snomed,2024-03-08
45757173,10761061000119107,assault/homicide,snomed,2024-03-08
45763732,700229002,assault/homicide,snomed,2024-03-08
45765604,702579009,assault/homicide,snomed,2024-03-08
45766189,703300001,suffocation,snomed,2024-03-08
45767012,704294006,perinatal,snomed,2024-03-08
45768441,706872008,assault/homicide,snomed,2024-03-08
45768458,706893006,assault/homicide,snomed,2024-03-08
45768510,706957005,location,snomed,2024-03-08
45923856,126582,assault/homicide,ciel,2024-03-08
46235350,75617-1,location,loinc,2024-03-08
46270374,29231000119109,military_operations,snomed,2024-03-08
46270374,29231000119109,assault/homicide,snomed,2024-03-08
46271794,710045002,assault/homicide,snomed,2024-03-08
