concept_id,concept_code,privacy_rule,vocabulary_id,date_added
44782688,128391000119101,legal_intervention,snomed,2024-03-12
44783184,699241002,military_operations,snomed,2024-03-12
44784256,698301002,assault/homicide,snomed,2024-03-12
44784273,698318003,perinatal,snomed,2024-03-12
44784482,698636009,perinatal,snomed,2024-03-12
44786876,74221-3,location,loinc,2024-03-12
44786929,74286-6,motor vehicle accident,loinc,2024-03-12
44819548,302.6,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44819548,302.6,gender/sex,icd9cm,2024-03-12
44819549,302.9,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44819549,302.9,gender/sex,icd9cm,2024-03-12
44819872,651.33,death cause,icd9cm,2024-03-12
44820252,995.53,assault/homicide,icd9cm,2024-03-12
44820392,V15.4,assault/homicide,icd9cm,2024-03-12
44821216,761.6,death cause,icd9cm,2024-03-12
44821408,995.80,assault/homicide,icd9cm,2024-03-12
44821588,V61.03,legal_intervention,icd9cm,2024-03-12
44821603,V71.81,assault/homicide,icd9cm,2024-03-12
44822074,636.20,legal_intervention,icd9cm,2024-03-12
44822587,E885.0,motor vehicle accident,icd9cm,2024-03-12
44822729,V61.0,military_operations,icd9cm,2024-03-12
44823255,651.63,death cause,icd9cm,2024-03-12
44823647,995.85,assault/homicide,icd9cm,2024-03-12
44824123,302.71,sexual_orientation,icd9cm,2024-03-12
44824377,636.40,legal_intervention,icd9cm,2024-03-12
44824838,995.54,assault/homicide,icd9cm,2024-03-12
44825303,302.0,gender/sex,icd9cm,2024-03-12
44825303,302.0,sexual_orientation,icd9cm,2024-03-12
44825304,302.50,gender/sex,icd9cm,2024-03-12
44825304,302.50,sexual_orientation,icd9cm,2024-03-12
44825605,651.30,death cause,icd9cm,2024-03-12
44825609,656.43,death cause,icd9cm,2024-03-12
44826231,V61.02,military_operations,icd9cm,2024-03-12
44826508,302.52,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44826508,302.52,gender/sex,icd9cm,2024-03-12
44826508,302.52,sexual_orientation,icd9cm,2024-03-12
44826509,302.7,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44826509,302.7,gender/sex,icd9cm,2024-03-12
44826938,752.7,gender/sex,icd9cm,2024-03-12
44826990,798.0,death cause,icd9cm,2024-03-12
44827330,V17.41,death cause,icd9cm,2024-03-12
44827663,302.53,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44827663,302.53,gender/sex,icd9cm,2024-03-12
44827663,302.53,sexual_orientation,icd9cm,2024-03-12
44827664,302.73,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44827665,302.89,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44827665,302.89,gender/sex,icd9cm,2024-03-12
44827922,636.70,legal_intervention,icd9cm,2024-03-12
44828342,995.50,assault/homicide,icd9cm,2024-03-12
44828581,V61.1,assault/homicide,icd9cm,2024-03-12
44829132,656.4,death cause,icd9cm,2024-03-12
44829474,995.52,assault/homicide,icd9cm,2024-03-12
44829596,V13.7,perinatal,icd9cm,2024-03-12
44829931,302.3,gender/sex,icd9cm,2024-03-12
44830203,636.50,legal_intervention,icd9cm,2024-03-12
44830204,636.91,legal_intervention,icd9cm,2024-03-12
44830232,651.41,death cause,icd9cm,2024-03-12
44830233,651.53,death cause,icd9cm,2024-03-12
44831399,651.60,death cause,icd9cm,2024-03-12
44831785,995.5,assault/homicide,icd9cm,2024-03-12
44831786,995.51,assault/homicide,icd9cm,2024-03-12
44831788,995.81,assault/homicide,icd9cm,2024-03-12
44831789,995.84,assault/homicide,icd9cm,2024-03-12
44831987,V61.11,assault/homicide,icd9cm,2024-03-12
44831990,V62.2,military_operations,icd9cm,2024-03-12
44832243,302.85,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44832243,302.85,gender/sex,icd9cm,2024-03-12
44832925,995.59,assault/homicide,icd9cm,2024-03-12
44832927,995.82,assault/homicide,icd9cm,2024-03-12
44833141,V62.83,assault/homicide,icd9cm,2024-03-12
44833708,636.90,legal_intervention,icd9cm,2024-03-12
44834122,995.83,assault/homicide,icd9cm,2024-03-12
44834317,V61.01,military_operations,icd9cm,2024-03-12
44834593,302.72,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44834594,302.74,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44834595,302.79,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44834595,302.79,gender/sex,icd9cm,2024-03-12
44834898,651.40,death cause,icd9cm,2024-03-12
44835510,V61.21,assault/homicide,icd9cm,2024-03-12
44835797,302.51,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44835797,302.51,gender/sex,icd9cm,2024-03-12
44835797,302.51,sexual_orientation,icd9cm,2024-03-12
44835798,302.70,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44835798,302.70,gender/sex,icd9cm,2024-03-12
44836103,656.41,death cause,icd9cm,2024-03-12
44836610,V15.41,assault/homicide,icd9cm,2024-03-12
44836686,V61.07,death cause,icd9cm,2024-03-12
44836976,302.5,"demographics (race/ethnicity, gender)",icd9cm,2024-03-12
44836976,302.5,gender/sex,icd9cm,2024-03-12
44837251,651.31,death cause,icd9cm,2024-03-12
44837252,651.43,death cause,icd9cm,2024-03-12
44837273,656.40,death cause,icd9cm,2024-03-12
44837772,V15.42,assault/homicide,icd9cm,2024-03-12
45533174,G93.82,death cause,icd10cm,2024-03-12
45534210,O31.22X0,death cause,icd10cm,2024-03-12
45534327,O9A.419,assault/homicide,icd10cm,2024-03-12
45536996,T74.11XA,assault/homicide,icd10cm,2024-03-12
45536998,T76.22XA,assault/homicide,icd10cm,2024-03-12
45536999,T76.22XD,assault/homicide,icd10cm,2024-03-12
45537591,Y92.008,location,icd10cm,2024-03-12
45537593,Y92.119,location,icd10cm,2024-03-12
45537594,Y92.128,location,icd10cm,2024-03-12
45537595,Y92.129,location,icd10cm,2024-03-12
45537601,Y92.413,location,icd10cm,2024-03-12
45537602,Y92.414,location,icd10cm,2024-03-12
45537682,Z82.41,death cause,icd10cm,2024-03-12
45539156,O36.4XX0,death cause,icd10cm,2024-03-12
45539157,O36.4XX2,death cause,icd10cm,2024-03-12
45541788,T74.92XD,assault/homicide,icd10cm,2024-03-12
45542372,Y92.012,location,icd10cm,2024-03-12
45542373,Y92.017,location,icd10cm,2024-03-12
45542374,Y92.121,location,icd10cm,2024-03-12
45542375,Y92.126,location,icd10cm,2024-03-12
45542376,Y92.149,location,icd10cm,2024-03-12
45542381,Y92.215,location,icd10cm,2024-03-12
45546654,T74.01XS,assault/homicide,icd10cm,2024-03-12
45546656,T74.21XS,assault/homicide,icd10cm,2024-03-12
45546663,T76.12XA,assault/homicide,icd10cm,2024-03-12
45546664,T76.12XD,assault/homicide,icd10cm,2024-03-12
45546665,T76.22XS,assault/homicide,icd10cm,2024-03-12
45546666,T76.31XA,assault/homicide,icd10cm,2024-03-12
45547256,Y92.001,location,icd10cm,2024-03-12
45547257,Y92.002,location,icd10cm,2024-03-12
45547258,Y92.015,location,icd10cm,2024-03-12
45547259,Y92.032,location,icd10cm,2024-03-12
45547261,Y92.160,location,icd10cm,2024-03-12
45547334,Z63.71,military_operations,icd10cm,2024-03-12
45547337,Z69.010,assault/homicide,icd10cm,2024-03-12
45548743,O31.23X0,death cause,icd10cm,2024-03-12
45548770,O36.4XX1,death cause,icd10cm,2024-03-12
45551440,T74.12XA,assault/homicide,icd10cm,2024-03-12
45551441,T74.21XD,assault/homicide,icd10cm,2024-03-12
45551444,T76.31XS,assault/homicide,icd10cm,2024-03-12
45551831,W05.1XXA,motor vehicle accident,icd10cm,2024-03-12
45552037,Y92.028,location,icd10cm,2024-03-12
45552038,Y92.031,location,icd10cm,2024-03-12
45552039,Y92.049,location,icd10cm,2024-03-12
45552040,Y92.096,location,icd10cm,2024-03-12
45552043,Y92.162,location,icd10cm,2024-03-12
45552046,Y92.411,location,icd10cm,2024-03-12
45552093,Z63.31,military_operations,icd10cm,2024-03-12
45553623,O9A.319,assault/homicide,icd10cm,2024-03-12
45556215,T74.01XA,assault/homicide,icd10cm,2024-03-12
45556216,T74.22XA,assault/homicide,icd10cm,2024-03-12
45556219,T76.91XD,assault/homicide,icd10cm,2024-03-12
45556581,W05.1XXD,motor vehicle accident,icd10cm,2024-03-12
45556782,Y92.013,location,icd10cm,2024-03-12
45556783,Y92.016,location,icd10cm,2024-03-12
45556784,Y92.039,location,icd10cm,2024-03-12
45556785,Y92.041,location,icd10cm,2024-03-12
45556787,Y92.098,location,icd10cm,2024-03-12
45556788,Y92.120,location,icd10cm,2024-03-12
45556790,Y92.192,location,icd10cm,2024-03-12
45556793,Y92.481,location,icd10cm,2024-03-12
45556794,Y92.482,location,icd10cm,2024-03-12
45556796,Y92.810,motor vehicle accident,icd10cm,2024-03-12
45556806,Y99.1,military_operations,icd10cm,2024-03-12
45558274,O36.4XX3,death cause,icd10cm,2024-03-12
45560993,T74.01XD,assault/homicide,icd10cm,2024-03-12
45560994,T74.11XD,assault/homicide,icd10cm,2024-03-12
45560998,T76.02XA,assault/homicide,icd10cm,2024-03-12
45561000,T76.31XD,assault/homicide,icd10cm,2024-03-12
45561001,T76.32XA,assault/homicide,icd10cm,2024-03-12
45561002,T76.91XA,assault/homicide,icd10cm,2024-03-12
45561587,Y92.003,location,icd10cm,2024-03-12
45561590,Y92.142,location,icd10cm,2024-03-12
45561593,Y92.199,location,icd10cm,2024-03-12
45561597,Y92.410,location,icd10cm,2024-03-12
45561599,Y92.814,motor vehicle accident,icd10cm,2024-03-12
45561610,Z04.71,assault/homicide,icd10cm,2024-03-12
45563087,O31.20X0,death cause,icd10cm,2024-03-12
45563090,O31.23X1,death cause,icd10cm,2024-03-12
45566373,Y92.048,location,icd10cm,2024-03-12
45566374,Y92.112,location,icd10cm,2024-03-12
45566377,Y92.190,location,icd10cm,2024-03-12
45566378,Y92.193,location,icd10cm,2024-03-12
45566379,Y92.197,location,icd10cm,2024-03-12
45566380,Y92.210,location,icd10cm,2024-03-12
45566381,Y92.212,location,icd10cm,2024-03-12
45566385,Y92.813,motor vehicle accident,icd10cm,2024-03-12
45566446,Z62.810,assault/homicide,icd10cm,2024-03-12
45567909,O31.22X1,death cause,icd10cm,2024-03-12
45570668,T74.02XA,assault/homicide,icd10cm,2024-03-12
45570670,T74.31XD,assault/homicide,icd10cm,2024-03-12
45570671,T74.32XA,assault/homicide,icd10cm,2024-03-12
45571289,Y92.009,location,icd10cm,2024-03-12
45571290,Y92.011,location,icd10cm,2024-03-12
45571291,Y92.091,location,icd10cm,2024-03-12
45571292,Y92.093,location,icd10cm,2024-03-12
45571293,Y92.122,location,icd10cm,2024-03-12
45571294,Y92.139,location,icd10cm,2024-03-12
45571294,Y92.139,military_operations,icd10cm,2024-03-12
45571295,Y92.147,location,icd10cm,2024-03-12
45571297,Y92.168,location,icd10cm,2024-03-12
45571298,Y92.198,location,icd10cm,2024-03-12
45571303,Y92.415,location,icd10cm,2024-03-12
45572791,O31.21X2,death cause,icd10cm,2024-03-12
45572915,O9A.412,assault/homicide,icd10cm,2024-03-12
45572916,O9A.42,assault/homicide,icd10cm,2024-03-12
45572917,O9A.513,assault/homicide,icd10cm,2024-03-12
45575515,T74.91XS,assault/homicide,icd10cm,2024-03-12
45576103,Y92.027,location,icd10cm,2024-03-12
45576108,Y92.169,location,icd10cm,2024-03-12
45576109,Y92.194,location,icd10cm,2024-03-12
45576112,Y92.816,motor vehicle accident,icd10cm,2024-03-12
45576174,Z69.11,assault/homicide,icd10cm,2024-03-12
45580372,T76.11XD,assault/homicide,icd10cm,2024-03-12
45580772,W05.2XXA,motor vehicle accident,icd10cm,2024-03-12
45580983,Y92.042,location,icd10cm,2024-03-12
45580987,Y92.213,location,icd10cm,2024-03-12
45580992,Y92.815,motor vehicle accident,icd10cm,2024-03-12
45582603,O9A.311,assault/homicide,icd10cm,2024-03-12
45585193,T74.02XS,assault/homicide,icd10cm,2024-03-12
45585194,T74.12XD,assault/homicide,icd10cm,2024-03-12
45585195,T74.22XD,assault/homicide,icd10cm,2024-03-12
45585196,T74.31XS,assault/homicide,icd10cm,2024-03-12
45585204,T76.02XS,assault/homicide,icd10cm,2024-03-12
45585205,T76.11XA,assault/homicide,icd10cm,2024-03-12
45585767,Y92.000,location,icd10cm,2024-03-12
45585768,Y92.020,location,icd10cm,2024-03-12
45585769,Y92.022,location,icd10cm,2024-03-12
45585771,Y92.099,location,icd10cm,2024-03-12
45585772,Y92.10,location,icd10cm,2024-03-12
45585775,Y92.191,location,icd10cm,2024-03-12
45585776,Y92.412,location,icd10cm,2024-03-12
45585780,Y92.811,motor vehicle accident,icd10cm,2024-03-12
45585847,Z62.811,assault/homicide,icd10cm,2024-03-12
45585880,Z91.419,assault/homicide,icd10cm,2024-03-12
45587403,O9A.32,assault/homicide,icd10cm,2024-03-12
45587405,O9A.52,assault/homicide,icd10cm,2024-03-12
45590670,Y92.007,location,icd10cm,2024-03-12
45590672,Y92.030,location,icd10cm,2024-03-12
45590673,Y92.095,location,icd10cm,2024-03-12
45590674,Y92.214,location,icd10cm,2024-03-12
45590675,Y92.218,location,icd10cm,2024-03-12
45590695,Z04.72,assault/homicide,icd10cm,2024-03-12
45590746,Z62.819,assault/homicide,icd10cm,2024-03-12
45590752,Z69.021,assault/homicide,icd10cm,2024-03-12
45590772,Z91.411,assault/homicide,icd10cm,2024-03-12
45592220,O31.21X0,death cause,icd10cm,2024-03-12
45592221,O31.23X2,death cause,icd10cm,2024-03-12
45592318,O9A.313,assault/homicide,icd10cm,2024-03-12
45592319,O9A.411,assault/homicide,icd10cm,2024-03-12
45592320,O9A.413,assault/homicide,icd10cm,2024-03-12
45594865,T74.91XA,assault/homicide,icd10cm,2024-03-12
45594871,T76.91XS,assault/homicide,icd10cm,2024-03-12
45595452,Y92.010,location,icd10cm,2024-03-12
45595453,Y92.018,location,icd10cm,2024-03-12
45595455,Y92.046,location,icd10cm,2024-03-12
45595456,Y92.124,location,icd10cm,2024-03-12
45595461,Y92.480,location,icd10cm,2024-03-12
45595466,Y92.818,motor vehicle accident,icd10cm,2024-03-12
45596949,O31.22X2,death cause,icd10cm,2024-03-12
45596984,O36.4XX9,death cause,icd10cm,2024-03-12
45599709,T74.12XS,assault/homicide,icd10cm,2024-03-12
45599710,T74.21XA,assault/homicide,icd10cm,2024-03-12
45599711,T74.31XA,assault/homicide,icd10cm,2024-03-12
45599712,T74.92XS,assault/homicide,icd10cm,2024-03-12
45600285,Y92.038,location,icd10cm,2024-03-12
45600288,Y92.211,location,icd10cm,2024-03-12
45600290,Y92.488,location,icd10cm,2024-03-12
45600334,Z56.82,military_operations,icd10cm,2024-03-12
45600351,Z69.81,assault/homicide,icd10cm,2024-03-12
45604502,T74.32XS,assault/homicide,icd10cm,2024-03-12
45604503,T74.4XXA,assault/homicide,icd10cm,2024-03-12
45604504,T74.92XA,assault/homicide,icd10cm,2024-03-12
45604507,T76.01XD,assault/homicide,icd10cm,2024-03-12
45604508,T76.21XD,assault/homicide,icd10cm,2024-03-12
45604509,T76.21XS,assault/homicide,icd10cm,2024-03-12
45605068,Y92.014,location,icd10cm,2024-03-12
45605069,Y92.019,location,icd10cm,2024-03-12
45605070,Y92.090,location,icd10cm,2024-03-12
45605071,Y92.092,location,icd10cm,2024-03-12
45605072,Y92.094,location,icd10cm,2024-03-12
45605074,Y92.125,location,icd10cm,2024-03-12
45605076,Y92.138,location,icd10cm,2024-03-12
45605076,Y92.138,military_operations,icd10cm,2024-03-12
45605077,Y92.148,location,icd10cm,2024-03-12
45605078,Y92.219,location,icd10cm,2024-03-12
45605082,Y92.812,motor vehicle accident,icd10cm,2024-03-12
45605172,Z91.410,assault/homicide,icd10cm,2024-03-12
45606569,O31.21X1,death cause,icd10cm,2024-03-12
45606570,O31.23X3,death cause,icd10cm,2024-03-12
45606682,O9A.312,assault/homicide,icd10cm,2024-03-12
45609287,T74.22XS,assault/homicide,icd10cm,2024-03-12
45609288,T74.91XD,assault/homicide,icd10cm,2024-03-12
45609291,T76.01XA,assault/homicide,icd10cm,2024-03-12
45609292,T76.21XA,assault/homicide,icd10cm,2024-03-12
45609676,W05.2XXD,motor vehicle accident,icd10cm,2024-03-12
45609763,W94.11XA,location,icd10cm,2024-03-12
45609888,Y92.023,location,icd10cm,2024-03-12
45609890,Y92.029,location,icd10cm,2024-03-12
45609892,Y92.143,location,icd10cm,2024-03-12
45609957,Z62.812,assault/homicide,icd10cm,2024-03-12
45757135,10756261000119102,assault/homicide,snomed,2024-03-12
45757136,10756301000119105,assault/homicide,snomed,2024-03-12
45757170,10760941000119102,assault/homicide,snomed,2024-03-12
45757171,10760981000119107,assault/homicide,snomed,2024-03-12
45757172,10761021000119102,assault/homicide,snomed,2024-03-12
45757173,10761061000119107,assault/homicide,snomed,2024-03-12
45763732,700229002,assault/homicide,snomed,2024-03-12
45765604,702579009,assault/homicide,snomed,2024-03-12
45766189,703300001,suffocation,snomed,2024-03-12
45767012,704294006,perinatal,snomed,2024-03-12
45768441,706872008,assault/homicide,snomed,2024-03-12
45768458,706893006,assault/homicide,snomed,2024-03-12
45768510,706957005,location,snomed,2024-03-12
45876631,LA4443-3,"demographics (race/ethnicity, gender)",loinc,2024-03-12
45876999,LA7-7,"demographics (race/ethnicity, gender)",loinc,2024-03-12
45877496,LA15581-4,sexual_orientation,loinc,2024-03-12
45877988,LA10610-6,"demographics (race/ethnicity, gender)",loinc,2024-03-12
45880773,LA14511-2,"demographics (race/ethnicity, gender)",loinc,2024-03-12
45883294,LA15575-6,"demographics (race/ethnicity, gender)",loinc,2024-03-12
45883615,LA16816-3,"demographics (race/ethnicity, gender)",loinc,2024-03-12
45923856,126582,assault/homicide,ciel,2024-03-12
46235213,76689-9,gender/sex,loinc,2024-03-12
46235214,76690-7,gender/sex,loinc,2024-03-12
46235214,76690-7,sexual_orientation,loinc,2024-03-12
46235215,76691-5,"demographics (race/ethnicity, gender)",loinc,2024-03-12
46235215,76691-5,gender/sex,loinc,2024-03-12
46235350,75617-1,location,loinc,2024-03-12
46238126,LA23729-9,"demographics (race/ethnicity, gender)",loinc,2024-03-12
46270007,117361000119104,death cause,snomed,2024-03-12
46270374,29231000119109,military_operations,snomed,2024-03-12
46270374,29231000119109,assault/homicide,snomed,2024-03-12
46270485,32570681000036106,gender/sex,snomed,2024-03-12
46271794,710045002,assault/homicide,snomed,2024-03-12
44832243,302.85,gender/sex,icd9cm,2024-03-12
44819548,302.6,gender/sex,icd9cm,2024-03-12
44827665,302.89,gender/sex,icd9cm,2024-03-12
44826508,302.52,gender/sex,icd9cm,2024-03-12
44835797,302.51,gender/sex,icd9cm,2024-03-12
44827663,302.53,gender/sex,icd9cm,2024-03-12
44829931,302.3,gender/sex,icd9cm,2024-03-12
44819549,302.9,gender/sex,icd9cm,2024-03-12
44835798,302.70,gender/sex,icd9cm,2024-03-12
44826509,302.7,gender/sex,icd9cm,2024-03-12
44834595,302.79,gender/sex,icd9cm,2024-03-12
44826938,752.7,gender/sex,icd9cm,2024-03-12
37108765,12277711000119108,gender/sex,snomed,2024-03-12
436666,56627002,gender/sex,snomed,2024-03-12
4233034,439011002,gender/sex,snomed,2024-03-12
440068,268637002,gender/sex,snomed,2024-03-12
4009631,111332007,gender/sex,snomed,2024-03-12
434153,74345006,gender/sex,snomed,2024-03-12
43021205,472989003,gender/sex,snomed,2024-03-12
4228490,405769009,gender/sex,snomed,2024-03-12
43021197,472981000,gender/sex,snomed,2024-03-12
2110051,55970,gender/sex,cpt4,2024-03-12
2110124,57292,gender/sex,cpt4,2024-03-12
2109986,54690,gender/sex,cpt4,2024-03-12
2110277,58999,gender/sex,cpt4,2024-03-12
2109913,54125,gender/sex,cpt4,2024-03-12
2110076,56805,gender/sex,cpt4,2024-03-12
2110135,57335,gender/sex,cpt4,2024-03-12
2109973,54520,gender/sex,cpt4,2024-03-12
44829930,302,gender/sex,icd9cm,2024-03-12
434903,52813007,gender/sex,snomed,2024-03-12
432306,57715001,gender/sex,snomed,2024-03-12
443625,18003009,gender/sex,snomed,2024-03-12
436381,5095008,gender/sex,snomed,2024-03-12
4087030,282272009,gender/sex,snomed,2024-03-12
4248372,407376001,gender/sex,snomed,2024-03-12
43021157,472945003,gender/sex,snomed,2024-03-12
4234364,407377005,gender/sex,snomed,2024-03-12
37017839,714189008,gender/sex,snomed,2024-03-12
43021158,472946002,gender/sex,snomed,2024-03-12
4201284,51427007,gender/sex,snomed,2024-03-12
4192796,39491008,gender/sex,snomed,2024-03-12
43021960,472947006,gender/sex,snomed,2024-03-12
37017838,714186001,gender/sex,snomed,2024-03-12
35211008,Q56.1,gender/sex,icd10cm,2024-03-12
