concept_id,concept_code,privacy_rule,vocabulary_id,date_added
2101807,1961,delivery-proc.csv,cpt4,2024-03-25
2110302,59200,delivery-proc.csv,cpt4,2024-03-25
2110320,59612,delivery-proc.csv,cpt4,2024-03-25
2110312,59425,delivery-proc.csv,cpt4,2024-03-25
2101806,1960,delivery-proc.csv,cpt4,2024-03-25
2101808,1962,delivery-proc.csv,cpt4,2024-03-25
2110307,59400,delivery-proc.csv,cpt4,2024-03-25
2110306,59350,delivery-proc.csv,cpt4,2024-03-25
2110308,59409,delivery-proc.csv,cpt4,2024-03-25
45887754,1019127,delivery-proc.csv,cpt4,2024-03-25
2101804,1958,delivery-proc.csv,cpt4,2024-03-25
2110318,59525,delivery-proc.csv,cpt4,2024-03-25
45888722,1008977,delivery-proc.csv,cpt4,2024-03-25
2110319,59610,delivery-proc.csv,cpt4,2024-03-25
45888911,1014218,delivery-proc.csv,cpt4,2024-03-25
2110315,59510,delivery-proc.csv,cpt4,2024-03-25
45888912,1014220,delivery-proc.csv,cpt4,2024-03-25
2110321,59614,delivery-proc.csv,cpt4,2024-03-25
2110323,59620,delivery-proc.csv,cpt4,2024-03-25
2110313,59426,delivery-proc.csv,cpt4,2024-03-25
2110324,59622,delivery-proc.csv,cpt4,2024-03-25
45889690,1008996,delivery-proc.csv,cpt4,2024-03-25
2101815,1969,delivery-proc.csv,cpt4,2024-03-25
2514559,99464,delivery-proc.csv,cpt4,2024-03-25
2110311,59414,delivery-proc.csv,cpt4,2024-03-25
2110305,59325,delivery-proc.csv,cpt4,2024-03-25
42738851,94652,delivery-proc.csv,cpt4,2024-03-25
42739013,99433,delivery-proc.csv,cpt4,2024-03-25
2514556,99461,delivery-proc.csv,cpt4,2024-03-25
2108121,36450,delivery-proc.csv,cpt4,2024-03-25
2108149,36510,delivery-proc.csv,cpt4,2024-03-25
2514576,99502,delivery-proc.csv,cpt4,2024-03-25
2514559,99464,delivery-proc.csv,cpt4,2024-03-25
2514558,99463,delivery-proc.csv,cpt4,2024-03-25
2514557,99462,delivery-proc.csv,cpt4,2024-03-25
2109897,54000,delivery-proc.csv,cpt4,2024-03-25
2106488,31520,delivery-proc.csv,cpt4,2024-03-25
2108274,36660,delivery-proc.csv,cpt4,2024-03-25
2213206,88029,delivery-proc.csv,cpt4,2024-03-25
2514555,99460,delivery-proc.csv,cpt4,2024-03-25
42628644,36456,delivery-proc.csv,cpt4,2024-03-25
2213200,88014,delivery-proc.csv,cpt4,2024-03-25
42739562,99436,delivery-proc.csv,cpt4,2024-03-25
45889620,1019121,delivery-proc.csv,cpt4,2024-03-25
42739011,99431,delivery-proc.csv,cpt4,2024-03-25
42739012,99432,delivery-proc.csv,cpt4,2024-03-25
42739014,99435,delivery-proc.csv,cpt4,2024-03-25
42739015,99440,delivery-proc.csv,cpt4,2024-03-25
44823761,E967.1,assault.csv,icd9cm,2024-03-25
44834198,E967.2,assault.csv,icd9cm,2024-03-25
44820352,E967.6,assault.csv,icd9cm,2024-03-25
44820351,E967,assault.csv,icd9cm,2024-03-25
44829561,E967.3,assault.csv,icd9cm,2024-03-25
44826124,E967.7,assault.csv,icd9cm,2024-03-25
44829560,E967.0,assault.csv,icd9cm,2024-03-25
44828453,E967.9,assault.csv,icd9cm,2024-03-25
44831878,E967.8,assault.csv,icd9cm,2024-03-25
44821476,E967.5,assault.csv,icd9cm,2024-03-25
44824924,E967.4,assault.csv,icd9cm,2024-03-25
44826126,E969,assault.csv,icd9cm,2024-03-25
44822689,V34.01,birth.csv,icd9cm,2024-03-25
44828531,V33,birth.csv,icd9cm,2024-03-25
44828532,V36.01,birth.csv,icd9cm,2024-03-25
44820415,V32.2,birth.csv,icd9cm,2024-03-25
44833092,V36,birth.csv,icd9cm,2024-03-25
44834267,V37.01,birth.csv,icd9cm,2024-03-25
44827347,V31.01,birth.csv,icd9cm,2024-03-25
44820416,V33.1,birth.csv,icd9cm,2024-03-25
44824994,V27.0,birth.csv,icd9cm,2024-03-25
44825000,V33.00,birth.csv,icd9cm,2024-03-25
44831935,V33.0,birth.csv,icd9cm,2024-03-25
44830778,V32.1,birth.csv,icd9cm,2024-03-25
44833088,V30,birth.csv,icd9cm,2024-03-25
44835459,V30.0,birth.csv,icd9cm,2024-03-25
44823820,V34.00,birth.csv,icd9cm,2024-03-25
44820418,V35.1,birth.csv,icd9cm,2024-03-25
44821536,V31.1,birth.csv,icd9cm,2024-03-25
44820417,V34.2,birth.csv,icd9cm,2024-03-25
44824999,V31.0,birth.csv,icd9cm,2024-03-25
44830782,V36.2,birth.csv,icd9cm,2024-03-25
44834266,V35.00,birth.csv,icd9cm,2024-03-25
44826177,V27.3,birth.csv,icd9cm,2024-03-25
44828533,V36.1,birth.csv,icd9cm,2024-03-25
44830780,V34.1,birth.csv,icd9cm,2024-03-25
44833093,V36.0,birth.csv,icd9cm,2024-03-25
44821538,V36.00,birth.csv,icd9cm,2024-03-25
44824995,V27.9,birth.csv,icd9cm,2024-03-25
44824998,V30.2,birth.csv,icd9cm,2024-03-25
44833091,V34.0,birth.csv,icd9cm,2024-03-25
44823819,V33.2,birth.csv,icd9cm,2024-03-25
44821540,V39.01,birth.csv,icd9cm,2024-03-25
44826178,V27.5,birth.csv,icd9cm,2024-03-25
44833089,V30.00,birth.csv,icd9cm,2024-03-25
44825001,V37.00,birth.csv,icd9cm,2024-03-25
44823817,V31.2,birth.csv,icd9cm,2024-03-25
44828535,V37.2,birth.csv,icd9cm,2024-03-25
44829630,V39.1,birth.csv,icd9cm,2024-03-25
44826183,V30.01,birth.csv,icd9cm,2024-03-25
44823818,V32.00,birth.csv,icd9cm,2024-03-25
44831938,V39.0,birth.csv,icd9cm,2024-03-25
44827346,V31,birth.csv,icd9cm,2024-03-25
44829629,V39.00,birth.csv,icd9cm,2024-03-25
44835463,V35,birth.csv,icd9cm,2024-03-25
44837808,V32.0,birth.csv,icd9cm,2024-03-25
44823824,V39,birth.csv,icd9cm,2024-03-25
44826187,V37,birth.csv,icd9cm,2024-03-25
44821539,V37.0,birth.csv,icd9cm,2024-03-25
44828529,V31.00,birth.csv,icd9cm,2024-03-25
45890953,V27,birth.csv,icd9cm,2024-03-25
44829624,V27.2,birth.csv,icd9cm,2024-03-25
44826179,V27.6,birth.csv,icd9cm,2024-03-25
44826184,V32,birth.csv,icd9cm,2024-03-25
44830773,V27.7,birth.csv,icd9cm,2024-03-25
44833083,V27.1,birth.csv,icd9cm,2024-03-25
44831936,V34,birth.csv,icd9cm,2024-03-25
44830777,V32.01,birth.csv,icd9cm,2024-03-25
44827344,V27.4,birth.csv,icd9cm,2024-03-25
44834265,V35.0,birth.csv,icd9cm,2024-03-25
44837806,V30.1,birth.csv,icd9cm,2024-03-25
44822691,V35.2,birth.csv,icd9cm,2024-03-25
44827350,V37.1,birth.csv,icd9cm,2024-03-25
44837810,V39.2,birth.csv,icd9cm,2024-03-25
44821537,V35.01,birth.csv,icd9cm,2024-03-25
44835392,E984,drowning.csv,icd9cm,2024-03-25
44824836,994.1,drowning.csv,icd9cm,2024-03-25
44830718,E979.8,legal.csv,icd9cm,2024-03-25
44830717,E979.3,legal.csv,icd9cm,2024-03-25
44826127,E973,legal.csv,icd9cm,2024-03-25
44831879,E975,legal.csv,icd9cm,2024-03-25
44830719,E979.9,legal.csv,icd9cm,2024-03-25
44828454,E979.4,legal.csv,icd9cm,2024-03-25
44820354,E979.5,legal.csv,icd9cm,2024-03-25
44836575,E979.2,legal.csv,icd9cm,2024-03-25
44833016,E979.6,legal.csv,icd9cm,2024-03-25
44822625,E971,legal.csv,icd9cm,2024-03-25
44830715,E974,legal.csv,icd9cm,2024-03-25
44823763,E977,legal.csv,icd9cm,2024-03-25
44823762,E976,legal.csv,icd9cm,2024-03-25
44830714,E972,legal.csv,icd9cm,2024-03-25
44830716,E979.0,legal.csv,icd9cm,2024-03-25
44822626,E979.1,legal.csv,icd9cm,2024-03-25
44835387,E970,legal.csv,icd9cm,2024-03-25
44828455,E979.7,legal.csv,icd9cm,2024-03-25
44822634,E991.8,military.csv,icd9cm,2024-03-25
44835397,E992.2,military.csv,icd9cm,2024-03-25
44831888,E994.9,military.csv,icd9cm,2024-03-25
44836579,E991.9,military.csv,icd9cm,2024-03-25
44823771,E996.3,military.csv,icd9cm,2024-03-25
44834203,E992.0,military.csv,icd9cm,2024-03-25
44829568,E998.8,military.csv,icd9cm,2024-03-25
44828462,E996.1,military.csv,icd9cm,2024-03-25
44822635,E993.5,military.csv,icd9cm,2024-03-25
44827281,E996,military.csv,icd9cm,2024-03-25
44833020,E993.1,military.csv,icd9cm,2024-03-25
44822638,E997.1,military.csv,icd9cm,2024-03-25
44828465,E998.1,military.csv,icd9cm,2024-03-25
44824932,E994.3,military.csv,icd9cm,2024-03-25
44830726,E999.0,military.csv,icd9cm,2024-03-25
44824931,E990.3,military.csv,icd9cm,2024-03-25
44830722,E993.4,military.csv,icd9cm,2024-03-25
44829567,E998,military.csv,icd9cm,2024-03-25
44822633,E991.6,military.csv,icd9cm,2024-03-25
44835399,E997.3,military.csv,icd9cm,2024-03-25
44821483,E991.2,military.csv,icd9cm,2024-03-25
44828459,E990,military.csv,icd9cm,2024-03-25
44822636,E993.9,military.csv,icd9cm,2024-03-25
44835396,E990.9,military.csv,icd9cm,2024-03-25
44835400,E998.0,military.csv,icd9cm,2024-03-25
44834204,E993,military.csv,icd9cm,2024-03-25
44827279,E992.9,military.csv,icd9cm,2024-03-25
44836582,E997.8,military.csv,icd9cm,2024-03-25
44834205,E995.9,military.csv,icd9cm,2024-03-25
44828464,E997,military.csv,icd9cm,2024-03-25
44829566,E996.9,military.csv,icd9cm,2024-03-25
44820360,E993.0,military.csv,icd9cm,2024-03-25
44830727,E999.1,military.csv,icd9cm,2024-03-25
44837733,E997.9,military.csv,icd9cm,2024-03-25
44826129,E985.3,military.csv,icd9cm,2024-03-25
44828463,E996.8,military.csv,icd9cm,2024-03-25
44831886,E991.3,military.csv,icd9cm,2024-03-25
44837731,E997.0,military.csv,icd9cm,2024-03-25
44821485,E994.0,military.csv,icd9cm,2024-03-25
44833021,E995.3,military.csv,icd9cm,2024-03-25
44821484,E994,military.csv,icd9cm,2024-03-25
44836580,E993.3,military.csv,icd9cm,2024-03-25
44831889,E995.4,military.csv,icd9cm,2024-03-25
44836581,E993.8,military.csv,icd9cm,2024-03-25
44822632,E991.1,military.csv,icd9cm,2024-03-25
44821486,E995.0,military.csv,icd9cm,2024-03-25
44827280,E993.7,military.csv,icd9cm,2024-03-25
44834202,E991.7,military.csv,icd9cm,2024-03-25
44827277,E991.4,military.csv,icd9cm,2024-03-25
