concept_id
4053421
4072660
433930
437165
4068929
438921
4063007
437476
3540916
438301
3520651
3520654
440897
4145511
3542095
4064547
3520813
4067730
4061689
4061692
4053428
4062901
438922
3535780
4070268
4063404
438035
443164
44791617
3538730
3541371
3541372
3541712
4168046
4166270
442672
442504
4065065
4061949
3539227
4053479
4148568
3540007
4154778
4297371
3541141
3536923
443423
441187
3540682
4065067
4053565
3539935
4063014
3541821
3540004
3538702
3536986
3539627
3541793
4061574
4066341
4062659
3534793
4062888
442212
4064670
4066458
3540316
4064141
4152176
3542157
442247
3536919
443819
3538902
4072786
3541448
4151390
3540072
3521201
3535486
4070280
442453
4068575
3539623
3541881
4148567
4155105
3540964
4066097
4152534
442444
4061827
4067156
3538493
4053574
3573685
3537709
4070504
4067973
433662
4058645
3520171
3537260
3540024
4063546
3541688
3530752
3541551
44791615
3573256
3521173
3521229
442984
4067391
3538732
443320
4152531
4148571
3542090
3541824
3541605
3537558
3536631
4069280
3541205
3541990
4064668
4151268
4068455
3535906
3534199
4064812
4068945
4063017
435135
3535483
3541073
3537553
4053571
4060521
3539027
3519937
4064814
3541825
3539998
4309624
3521026
3541816
3521248
44813325
3538903
4066344
3538942
4066099
3520200
4072782
3534203
3539028
4312828
3531725
3519550
3540352
3534407
3540564
3540332
4069912
4060282
4067043
3534417
3542142
3541581
3541459
3541197
3573535
44803069
3538245
3542091
3537770
3540837
4155216
4064539
3520812
432509
4064415
3571249
4168382
3539933
4067270
3573678
4152530
46271040
3542018
3520190
3542042
3540613
3541752
4061960
3521120
4067039
3530757
4155215
4053480
3521025
3521191
3521227
3540778
3536621
3540063
433114
3537138
3520657
3521172
4062661
3539626
3540786
3519905
3540997
3538130
3568294
3540999
3562772
4060151
4068095
3520891
44790560
4058663
3567031
3537320
3520846
4065966
443492
3539734
3520658
3537556
3542152
3519904
3541604
40416730
3519897
442386
3520668
3539592
3521197
4072785
3540488
3519938
3536620
3530610
3542086
443318
3540071
3535485
3530775
3541447
3539465
3540625
4155214
3520465
4063902
3573529
4061041
3537592
4063899
3541420
3541105
3537914
3541632
3538923
3521179
3534525
3521123
3540951
3539953
3541289
3541377
3539574
3569434
3520656
3534406
441742
3539625
3521122
3540795
3540432
3539854
3540794
3539467
3573677
3540074
3541146
3520879
3541544
3533123
3530817
3519896
3538361
3541818
3541470
3540333
3520011
3538360
3520584
3573536
3519505
4064677
3538994
3539299
3539955
3539856
3538246
4309617
3540989
3538364
3539470
3540914
3540548
4067382
3569978
3541215
3536924
3538362
3541200
3541370
3536622
3541316
3542075
3541606
3534418
3540317
3568179
3536623
3521198
3520585
3540790
3540559
3540530
3537566
3537567
3542150
3520521
3539954
3573555
3536579
3535484
3538504
3536569
3540563
3530830
3541250
3539228
4068819
3541822
3539950
3539624
3521121
3537858
443319
3539332
3531897
3530693
3539621
3520749
3540505
444309
4066342
3540000
3541204
3520748
3539952
3540571
4066335
3540269
3541369
3540565
3540780
3520198
3539229
3541042
3541467
3520522
4067381
442517
4067397
442486
442445
443816
443805
442938
4062779
4062782
4069516
444310
4069633
4068091
443989
4065953
4065333
4310920
4310923
44795505
44796075
44796470
44797520
44798878
44799430
44799530
44801063
4060271
4067738
4064946
4060403
4061693
443968
441746
4070270
4070277
44794690
44796669
44798895
44799357
44799300
435435
4061320
4058805
4058807
4067630
442843
4060283
4067845
4061833
4066693
4063421
444165
4060792
4061047
444185
4069749
4063150
4070279
4070498
4066089
4067979
4309628
44794271
44797924
44798978
442693
4061455
4060284
4066457
440621
443490
443842
442387
4070157
443990
44793930
44794742
44794818
44797288
44798860
44799542
44799627
4058799
4061443
4058808
4061559
4061826
432783
4067037
442200
442198
4064403
4065972
4070624
4065460
44798876
4061180
4064546
4064556
442455
4066339
4066579
442814
438652
4063548
4060912
4060917
442415
40416416
442234
4068102
4068221
4063152
4065605
4065726
4065963
4066214
44795359
44798887
44799535
4064680
4067516
4058803
4067725
4067735
4060522
4067959
4060663
4068934
443493
444304
4069395
4062890
442208
4064269
4064396
4070276
40415762
4066228
44796744
4058647
4058662
4064684
4064687
442925
4061695
4067846
4067956
4060526
4060532
4068810
442807
4068818
443809
4062783
435727
4065842
4070400
4068707
44793626
44795504
44798677
40317222
442505
4067625
439333
4067957
4066460
4066922
442852
442389
441204
442239
4062897
4070034
4063022
4068579
4066086
4314854
4312717
44797884
44798146
4058657
4064690
4064695
442930
443046
4068811
442430
442941
4069750
4070264
4065344
4069902
4070897
4309615
4310916
4053632
44793919
44793929
44794746
44796227
44799372
4066459
4060665
444173
444157
4063672
4063673
4063777
444183
4065858
4068591
4309621
44793643
44794326
44799140
4067404
4064952
4064953
443051
4068825
4068935
441485
442476
4067149
442248
4068582
4065458
4314856
4171227
44794078
44793931
44794686
44797476
4067293
4067380
4061308
432500
443299
4066465
4061957
443811
443808
444014
4066810
442708
4064024
442205
4065342
4070640
4065465
4312829
4072661
44795311
44799386
44800361
4061178
4058656
4061445
442671
443298
4060520
444169
438044
4063783
4066923
442885
442745
4070148
443688
4066211
4069903
4065588
442527
4061563
4061566
4066338
442663
4066699
443965
4068944
4060910
40414236
4063008
4069639
4068341
4070272
4070401
4065969
442874
44794882
44798865
4058664
442668
439336
439355
439360
442932
4066582
4061959
4068931
443974
40414237
437475
442027
444182
4069642
4064265
4068462
4065207
4312709
4312721
40353604
40353605
44794120
44793644
439531
442838
432529
443331
4066340
4068940
4063665
4063780
4066917
4064146
4070161
4063267
4065859
4070621
4065321
44793278
44799278
442525
434837
443336
4066337
442931
4066462
4066576
4061951
4066590
4060794
443643
435158
4063904
4067162
4068101
4063269
4063282
442867
40353600
44794866
44795537
44795362
44798787
441484
4060149
4067727
4067744
442805
443970
443489
443168
4066926
442377
442245
442203
4066213
44793160
44797478
4061313
4067402
4064693
442456
4060664
444167
443640
4067152
4069512
442230
4062893
442392
4066094
4068700
44794291
44794823
44812900
44798925
44798786
4067507
4067518
4060147
4061451
4061453
4060270
4060531
443039
4061831
442822
442819
443967
4060793
4066924
4062777
432802
4064261
40414806
443180
443163
4068808
4069895
40416533
4067392
443338
4060524
442816
442656
4066688
4061958
444015
444148
432805
442849
4063901
4067042
4069394
442401
4065841
4063407
4068704
442871
4309612
4310917
4314862
44795356
44795511
44798882
44798861
44800156
4061330
4060523
442808
442643
442431
4068826
444159
4063555
4061043
4069388
4062775
4064018
4064148
4063011
4063149
4063276
4068465
44794824
44795508
44800128
4064555
4067395
4067399
443130
4060525
4068827
4063671
4066808
438663
442240
4063012
4070045
4064412
444344
4065602
4068459
4068463
4065474
4312711
4314857
4312837
44794665
44795202
44798171
44797923
44799366
442523
432793
439363
442929
4066701
4060908
434261
4061045
444315
4063005
4070044
443985
4070887
40416531
44794174
44796852
44797839
44799429
44800123
44799007
4058800
4064804
4064940
443335
443300
4067847
4066696
442736
442472
442388
4063015
4064402
4065736
4070886
4309619
44794231
44796659
44796792
4067524
435706
4063667
4063781
4066919
444302
4062666
4314865
44793664
44799774
442901
437170
4061694
442928
4061830
4061948
443672
4063670
4069170
442379
442394
4063151
435989
44795198
44796719
44798281
44799179
4058802
4060144
4061562
4061571
4061701
442907
4066469
443807
4061169
4064027
40417192
4065735
4070499
4065343
44794118
44798032
44801521
4058648
4067508
4064817
439356
443128
4067960
443670
4066702
443485
4062774
442469
4064138
444316
4068100
4068454
4070282
4065961
4070635
4070784
4069899
44794304
44798814
4064681
4060268
442823
443694
444160
4063778
4066812
4063786
4062658
443841
4063903
4070629
4070634
4310913
44794175
44799536
44800747
4064683
4060141
4061449
4060281
439374
4063544
443500
442739
443843
442378
4064147
442207
442197
4063153
4065733
4065956
4065206
4066102
4070630
442964
4066226
4069906
4309614
44790562
44812556
44794424
44795352
44796660
44796469
44799689
442526
4058801
4064811
4060655
4060785
435133
443484
434839
443166
4067045
4070278
4065194
4070636
4065340
442873
442726
4069901
4065475
44795318
44798877
443927
4064806
4060143
436888
441489
442933
4060527
442821
442857
4062668
442249
4068453
4312583
44795286
44799262
4067289
4058804
4067629
442896
439334
443312
4066697
442383
4065326
4310778
44793989
44795478
442688
4058650
4067624
4061828
4066809
4069272
442382
442243
4070147
4063146
4064404
44796801
44797864
44798127
44799299
44801520
439550
4067393
4067520
4061561
436004
442450
4066348
442905
40414235
4066804
4069174
443847
4069629
4069908
4310915
4314860
4309627
4053576
44793247
439538
4064809
4064815
4060272
4060280
443964
4063549
4069167
4061046
444181
442416
4068206
4068466
4310787
44793840
44794533
44797831
44798337
44801071
4061307
4067519
4066584
443975
444166
434233
443487
4061163
4063283
4065193
432794
44794687
44796671
44798740
44798769
44800431
439533
4064548
4060142
443337
4066588
4068937
442474
442471
4064140
4067272
4065598
4070163
4068347
40416728
439520
44793611
44812852
44797369
44798030
44798176
44801337
4064674
4067623
4060273
4067836
439359
437166
443303
443035
4061953
4068926
4060909
443641
4063675
4063006
442405
4063145
4065717
4065205
44793186
44794904
44801526
44801550
40317214
4064550
4067503
443316
4066467
444172
4061164
444306
442244
4064275
4063139
4065610
4065728
4065204
4068809
4066230
4314855
44793194
44796198
44798971
44801200
44801433
4058655
4061328
40413359
4064949
4066577
442664
444155
4069503
442231
4069631
4064272
4064401
4070625
4070890
4070898
4310784
4312708
4312836
44793361
44798473
44799273
40317215
4064554
4067400
4064808
4061567
4065069
4066589
4063668
4066920
4069176
4064023
4069507
4067155
442237
4070271
4070381
4065957
4070503
4066101
4070642
4066225
4069894
4312830
44794785
44801064
4064542
4064552
4064689
442443
4064945
433944
4061699
4060786
4066700
442889
442375
4069511
4067165
4063009
4063405
40414599
4310918
44793447
44798788
44798867
44799291
44800122
44799015
44800969
443666
442670
4063674
437465
443169
4069273
442374
4068092
4070035
4066096
4068692
443153
4312831
44796858
44798792
44801195
4058642
4061452
439346
443036
4060535
4069057
4063782
4067164
4064259
4063154
4063273
4065962
4068705
4053731
44795390
44796074
44798794
44798678
4064545
4067390
4061440
4067618
442447
4061575
443129
4066464
4061955
4069278
4063905
442393
4066091
443179
4066233
4310781
4310914
4314859
44793987
44799298
4058649
4067389
4061447
442910
4060778
444149
442478
4062773
4064137
4062889
4064142
4069641
4064264
4068342
4068708
4070888
4070891
4309618
44794985
44798029
44798773
4061318
4064686
4064805
4061448
439358
4066698
443667
443488
4063898
442241
4062892
442196
4070160
40414056
4066219
44793598
44799017
44801194
44800160
4060277
439983
437738
4152529
3540487
4070162
3540555
4168855
4151387
4309494
44791616
4151267
4155104
3540003
4151388
4155217
440896
